id,url,species,breed_primary,breed_mixed,color_primary,age,sex,size,coat,fixed,house_trained,shots_current,name,contact_city,contact_state,contact_zip
45529756,https://www.petfinder.com/dog/patrick-45529756/nj/broadway/common-sense-for-animals-nj11/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Staffordshire Bull Terrier,TRUE,Brindle,Adult,Male,Medium,Short,FALSE,FALSE,FALSE,Patrick,Broadway,NJ,8808
45529435,https://www.petfinder.com/dog/miles-45529435/nj/broadway/common-sense-for-animals-nj11/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cane Corso,FALSE,Brindle,Adult,Male,Extra Large,Short,FALSE,FALSE,FALSE,Miles,Broadway,NJ,8808
45518740,https://www.petfinder.com/dog/cash-45518740/nj/broadway/common-sense-for-animals-nj11/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Treeing Walker Coonhound,FALSE,"Tricolor (Brown, Black, & White)",Adult,Male,Large,Short,TRUE,FALSE,TRUE,Cash,Broadway,NJ,8808
45517716,https://www.petfinder.com/dog/bruno-45517716/nj/broadway/common-sense-for-animals-nj11/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Mixed Breed,TRUE,Black,Senior,Male,Medium,Short,TRUE,FALSE,TRUE,Bruno,Broadway,NJ,8808
45517617,https://www.petfinder.com/dog/chewy-45517617/nj/broadway/common-sense-for-animals-nj11/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Poodle,TRUE,White / Cream,Senior,Male,Medium,Curly,TRUE,TRUE,TRUE,Chewy,Broadway,NJ,8808
45512313,https://www.petfinder.com/dog/roscoe-45512313/nj/south-plainfield/happy-paws-rescue-inc-nj685/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,"Tricolor (Brown, Black, & White)",Adult,Male,Medium,Short,TRUE,FALSE,TRUE,Roscoe,South Plainfield,NJ,7080
45504411,https://www.petfinder.com/dog/rocco-45504411/nj/perth-amboy/perth-amboy-animal-shelter-nj159/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Brindle,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Rocco,Perth Amboy,NJ,8861
45501757,https://www.petfinder.com/dog/hazel-45501757/nj/madison/cosmos-cause-va524/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Baby,Female,Large,Short,TRUE,TRUE,TRUE,Hazel,Madison,NJ,7940
45501584,https://www.petfinder.com/dog/ella-45501584/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Short,TRUE,FALSE,TRUE,Ella,Berkeley Heights,NJ,7922
45501566,https://www.petfinder.com/dog/ember-45501566/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Brown / Chocolate,Baby,Female,Medium,Short,TRUE,FALSE,TRUE,Ember,Berkeley Heights,NJ,7922
45501542,https://www.petfinder.com/dog/elsie-45501542/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Gray / Blue / Silver,Baby,Female,Medium,Short,TRUE,FALSE,TRUE,Elsie,Berkeley Heights,NJ,7922
45497775,https://www.petfinder.com/dog/princess-missing-45497775/nj/sayreville/animal-rescue-force-nj16/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Yorkshire Terrier,TRUE,Gray / Blue / Silver,Adult,Male,Small,Wire,TRUE,TRUE,TRUE,Princess MISSING,Sayreville,NJ,8872
45489586,https://www.petfinder.com/dog/mika-45489586/nj/millburn/sedona-shepherd-sanctuary-nj811/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Siberian Husky,FALSE,"Tricolor (Brown, Black, & White)",Young,Female,Medium,Medium,TRUE,TRUE,TRUE,Mika,Millburn,NJ,7041
45465430,https://www.petfinder.com/dog/archie-45465430/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,TRUE,Black,Senior,Male,Small,Short,TRUE,FALSE,TRUE,Archie,Oak Ridge,NJ,7438
45459918,https://www.petfinder.com/dog/ben-45459918/nj/warren/rawhide-rescue-nj235/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Rottweiler,FALSE,Black,Adult,Male,Extra Large,Short,TRUE,TRUE,TRUE,Ben,Warren,NJ,7059
45422356,https://www.petfinder.com/dog/bernie-45422356/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Great Pyrenees,FALSE,White / Cream,Adult,Male,Large,Medium,TRUE,TRUE,TRUE,Bernie,Mendham,NJ,7945
45414866,https://www.petfinder.com/dog/eilish-45414866/nj/wantage/wantage-pound-nj144/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shih Tzu,TRUE,White / Cream,Adult,Female,Medium,Wire,FALSE,FALSE,FALSE,Eilish,Wantage,NJ,7461
45413635,https://www.petfinder.com/dog/ozzy-45413635/nj/brick/crazy-rescue-ladies-inc-fl1536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Bulldog,FALSE,Black,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Ozzy,Brick,NJ,8724
45413523,https://www.petfinder.com/dog/buzz-45413523/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,FALSE,Black,Young,Male,Large,Short,TRUE,TRUE,TRUE,Buzz,South Plainfield,NJ,7080
45413354,https://www.petfinder.com/dog/geronimo-45413354/nj/brick/crazy-rescue-ladies-inc-fl1536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chocolate Labrador Retriever,FALSE,Brown / Chocolate,Baby,Male,Medium,Short,TRUE,TRUE,TRUE,Geronimo,Brick,NJ,8724
45413412,https://www.petfinder.com/dog/lady-bella-45413412/nj/freehold/rusty-rover-canine-rescue-nj911/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Maltese,TRUE,White / Cream,Senior,Female,Small,Curly,TRUE,TRUE,TRUE,Lady Bella,Freehold,NJ,7728
45413244,https://www.petfinder.com/dog/nikkita-45413244/nj/brick/crazy-rescue-ladies-inc-fl1536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,FALSE,Golden,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Nikkita,Brick,NJ,8724
45412916,https://www.petfinder.com/dog/courtney-bl-those-ears-45412916/nj/east-brunswick/paws-and-claws-new-england-me77/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,FALSE,Black,Adult,Female,Small,Short,TRUE,TRUE,TRUE,COURTNEY (BL) Those ears!,East Brunswick,NJ,8816
45405694,https://www.petfinder.com/dog/gambit-45405694/nj/broadway/common-sense-for-animals-nj11/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,"Tricolor (Brown, Black, & White)",Adult,Male,Medium,Short,FALSE,FALSE,TRUE,Gambit,Broadway,NJ,8808
45404702,https://www.petfinder.com/dog/jan-aka-luna-45404702/nj/princeton/a-dogs-place-rescue-inc-nj625/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Brindle,Baby,Female,Small,Short,FALSE,FALSE,TRUE,Jan/aka Luna,Princeton,NJ,8540
45404614,https://www.petfinder.com/dog/marcia-aka-lily-45404614/nj/princeton/a-dogs-place-rescue-inc-nj625/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Brindle,Baby,Female,Small,Short,FALSE,FALSE,TRUE,Marcia/aka Lily,Princeton,NJ,8540
45398247,https://www.petfinder.com/dog/runner-45398247/nj/madison/cosmos-cause-va524/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,Red / Chestnut / Orange,Young,Male,Small,Medium,TRUE,FALSE,TRUE,Runner,Madison,NJ,7940
45389193,https://www.petfinder.com/dog/daisy-45389193/nj/phillipsburg/furrytail-endings-canine-rescue-nj785/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Siberian Husky,TRUE,Apricot / Beige,Baby,Female,Medium,Short,TRUE,TRUE,TRUE,Daisy,Phillipsburg,NJ,8865
45384191,https://www.petfinder.com/dog/luther-45384191/nj/hightstown/a-dot-fe-dot-w-animal-friends-for-education-and-welfare-inc-nj14/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Boxer,TRUE,Black,Baby,Male,Medium,Short,FALSE,TRUE,TRUE,Luther,Hightstown,NJ,8528
45384166,https://www.petfinder.com/dog/casper-45384166/nj/hightstown/a-dot-fe-dot-w-animal-friends-for-education-and-welfare-inc-nj14/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Staffordshire Terrier,TRUE,White / Cream,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Casper,Hightstown,NJ,8528
45383286,https://www.petfinder.com/dog/danny-45383286/nj/brick/crazy-rescue-ladies-inc-fl1536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,FALSE,Golden,Young,Male,Large,Medium,TRUE,TRUE,TRUE,Danny,Brick,NJ,8724
45372063,https://www.petfinder.com/dog/scooter-45372063/nj/parsippany/wise-animal-rescue-nj854/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Boston Terrier,FALSE,Brown / Chocolate,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Scooter,Parsippany,NJ,7054
45364666,https://www.petfinder.com/dog/ralphie-45364666/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,TRUE,Yellow / Tan / Blond / Fawn,Young,Male,Small,Short,TRUE,FALSE,TRUE,Ralphie,Oak Ridge,NJ,7438
45361659,https://www.petfinder.com/dog/indy-45361659/nj/broadway/common-sense-for-animals-nj11/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cocker Spaniel,FALSE,Black,Senior,Male,Medium,Medium,TRUE,FALSE,FALSE,Indy,Broadway,NJ,8808
45361595,https://www.petfinder.com/dog/maggie-45361595/nj/broadway/common-sense-for-animals-nj11/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,Brindle,Adult,Female,Large,Short,TRUE,FALSE,FALSE,Maggie,Broadway,NJ,8808
45360607,https://www.petfinder.com/dog/becky-45360607/nj/oceanport/pick-your-paw-animal-rescue-nj699/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,FALSE,Black,Adult,Female,Medium,Medium,FALSE,TRUE,FALSE,Becky,Oceanport,NJ,7757
45357600,https://www.petfinder.com/dog/duchess-royal-puppies-45357600/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,TRUE,Bicolor,Baby,Male,Medium,Medium,FALSE,FALSE,TRUE,Duchess' Royal Puppies,South Plainfield,NJ,7080
45343589,https://www.petfinder.com/dog/bella-45343589/nj/jackson/pitties-and-pals-rescue-nj833/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Apricot / Beige,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Bella,Jackson,NJ,8527
45335361,https://www.petfinder.com/dog/alvin-indian-pariah-pup-45335361/nj/millstone/rescue-without-borders-nj751/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Whippet,TRUE,Red / Chestnut / Orange,Baby,Male,Medium,Short,FALSE,FALSE,TRUE,Alvin-Indian Pariah pup,Millstone,NJ,8535
45335320,https://www.petfinder.com/dog/jack-indian-pariah-pup-45335320/nj/millstone/rescue-without-borders-nj751/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Whippet,TRUE,Black,Baby,Male,Medium,Short,FALSE,FALSE,TRUE,Jack-Indian Pariah pup,Millstone,NJ,8535
45333777,https://www.petfinder.com/dog/kishmish-indian-pariah-pup-45333777/nj/millstone/rescue-without-borders-nj751/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Whippet,TRUE,Black,Baby,Male,Medium,Short,FALSE,FALSE,TRUE,Kishmish-Indian Pariah pup,Millstone,NJ,8535
45327736,https://www.petfinder.com/dog/jackson-45327736/nj/red-bank/home-free-animal-rescue-nj735/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Jackson,Red Bank,NJ,7701
45327696,https://www.petfinder.com/dog/duke-45327696/nj/short-hills/big-fluffy-dog-rescue-tn401/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Great Pyrenees,FALSE,White / Cream,Adult,Male,Large,Long,TRUE,TRUE,TRUE,Duke,Short Hills,NJ,7078
45326635,https://www.petfinder.com/dog/dax-45326635/nj/short-hills/big-fluffy-dog-rescue-tn401/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Great Pyrenees,TRUE,Golden,Young,Male,Large,Long,TRUE,TRUE,TRUE,Dax,Short Hills,NJ,7078
45326606,https://www.petfinder.com/dog/connor-45326606/nj/short-hills/big-fluffy-dog-rescue-tn401/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Greyhound,TRUE,Brindle,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Connor,Short Hills,NJ,7078
45321906,https://www.petfinder.com/dog/marcus-experienced-shepherd-adopter-45321906/nj/edison/edison-municipal-animal-shelter-nj593/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,TRUE,Black,Young,Male,Large,Short,TRUE,TRUE,TRUE,MARCUS - Experienced Shepherd Adopter!,Edison,NJ,8817
45310649,https://www.petfinder.com/dog/shyla-45310649/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,Red / Chestnut / Orange,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Shyla,South Plainfield,NJ,7080
45308610,https://www.petfinder.com/dog/courtesy-postbella-luna-45308610/nj/hazlet/fur-friends-in-need-inc-nj561/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Rottweiler,FALSE,Black,Adult,Female,Large,Medium,TRUE,TRUE,TRUE,COURTESY POST:Bella Luna,Hazlet,NJ,7730
45308236,https://www.petfinder.com/dog/tonks-45308236/nj/warren/rawhide-rescue-nj235/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,FALSE,Gray / Blue / Silver,Young,Male,Large,Short,TRUE,TRUE,TRUE,Tonks,Warren,NJ,7059
45296609,https://www.petfinder.com/dog/tori-45296609/nj/englishtown/joyful-pets-animal-rescue-ma499/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Yellow / Tan / Blond / Fawn,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Tori,Englishtown,NJ,7726
45295916,https://www.petfinder.com/dog/duke-caboom-45295916/nj/south-plainfield/happy-paws-rescue-inc-nj685/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,FALSE,"Tricolor (Brown, Black, & White)",Young,Male,Small,Short,TRUE,FALSE,TRUE,Duke Caboom,South Plainfield,NJ,7080
45295885,https://www.petfinder.com/dog/dougie-45295885/nj/cranford/best-friend-dog-and-animal-adoption-inc-nj70/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,TRUE,Yellow / Tan / Blond / Fawn,Senior,Male,Large,Short,TRUE,TRUE,TRUE,Dougie,Cranford,NJ,7016
45287617,https://www.petfinder.com/dog/justice-in-nj-loves-toys-45287617/nj/princeton/national-great-pyrenees-rescue-ny695/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Great Pyrenees,FALSE,White / Cream,Young,Male,Extra Large,Long,TRUE,TRUE,TRUE,Justice in NJ - Loves Toys!,Princeton,NJ,8540
45286945,https://www.petfinder.com/dog/sapphire-45286945/nj/princeton/a-dogs-place-rescue-inc-nj625/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Mastiff,TRUE,Black,Young,Female,Large,Short,TRUE,FALSE,TRUE,Sapphire,Princeton,NJ,8540
45278501,https://www.petfinder.com/dog/lola-45278501/nj/oak-ridge/gsp-rescue-of-nj-nj361/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,German Shorthaired Pointer,FALSE,Brown / Chocolate,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Lola,Oak Ridge,NJ,7438
45276780,https://www.petfinder.com/dog/diamond-45276780/nj/milford/nj-puppy-rescue-inc-nj332/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Baby,Female,Medium,Short,TRUE,FALSE,TRUE,Diamond,Milford,NJ,8848
45263815,https://www.petfinder.com/dog/darby-45263815/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Great Dane,TRUE,Black,Adult,Female,Large,Medium,TRUE,FALSE,TRUE,Darby,Berkeley Heights,NJ,7922
45250478,https://www.petfinder.com/dog/leila-45250478/nj/princeton/a-dogs-place-rescue-inc-nj625/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,Black,Young,Female,Medium,Short,TRUE,FALSE,TRUE,Leila,Princeton,NJ,8540
45249846,https://www.petfinder.com/dog/scarlet-45249846/nj/berkeley-heights/home-for-good-dog-rescue-nj652/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Red / Chestnut / Orange,Adult,Female,Medium,Medium,TRUE,FALSE,TRUE,Scarlet,Berkeley Heights,NJ,7922
45249781,https://www.petfinder.com/dog/connie-45249781/nj/princeton/a-dogs-place-rescue-inc-nj625/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Treeing Walker Coonhound,TRUE,"Tricolor (Brown, Black, & White)",Adult,Female,Medium,Short,TRUE,FALSE,TRUE,Connie,Princeton,NJ,8540
45237531,https://www.petfinder.com/dog/whoopie-pie-45237531/nj/oceanport/pick-your-paw-animal-rescue-nj699/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Boxer,TRUE,Gray / Blue / Silver,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Whoopie Pie,Oceanport,NJ,7757
45229350,https://www.petfinder.com/dog/waldo-45229350/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Border Terrier,TRUE,Red / Chestnut / Orange,Young,Male,Medium,Wire,TRUE,FALSE,TRUE,Waldo,Oak Ridge,NJ,7438
45217128,https://www.petfinder.com/dog/lola-indian-pariah-dog-45217128/nj/old-bridge/rescue-without-borders-nj751/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Whippet,TRUE,White / Cream,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Lola- Indian Pariah Dog,Old Bridge,NJ,8857
45214443,https://www.petfinder.com/dog/scarlette-45214443/nj/oceanport/pick-your-paw-animal-rescue-nj699/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Staffordshire Terrier,TRUE,Brown / Chocolate,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Scarlette,Oceanport,NJ,7757
45198425,https://www.petfinder.com/dog/precious-45198425/nj/madison/cosmos-cause-va524/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shih Tzu,FALSE,Black,Adult,Female,Small,Long,TRUE,TRUE,TRUE,Precious,Madison,NJ,7940
45197016,https://www.petfinder.com/dog/greyson-45197016/nj/hightstown/all-gods-creatures-inc-nj864/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Coton de Tulear,TRUE,White / Cream,Adult,Male,Small,Short,TRUE,FALSE,TRUE,Greyson,Hightstown,NJ,8520
45196948,https://www.petfinder.com/dog/willie-45196948/nj/hightstown/all-gods-creatures-inc-nj864/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Wheaten Terrier,TRUE,Apricot / Beige,Adult,Male,Medium,Long,TRUE,FALSE,TRUE,Willie,Hightstown,NJ,8520
45186767,https://www.petfinder.com/dog/bugsy-45186767/nj/caldwell/friends-with-four-paws-ok15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shar-Pei,TRUE,White / Cream,Young,Male,Large,Short,TRUE,TRUE,TRUE,Bugsy,Caldwell,NJ,7006
45169060,https://www.petfinder.com/dog/jax-45169060/nj/jackson/pitties-and-pals-rescue-nj833/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,FALSE,Black,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Jax,Jackson,NJ,8527
45162748,https://www.petfinder.com/dog/pongo-45162748/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Bulldog,TRUE,Black,Young,Male,Medium,Short,TRUE,TRUE,TRUE,PONGO,Bridgewater,NJ,8807
45154213,https://www.petfinder.com/dog/stromboli-45154213/nj/east-hanover/mt-pleasant-animal-shelter-nj53/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Staffordshire Bull Terrier,TRUE,Sable,Adult,Male,Large,Short,TRUE,FALSE,TRUE,Stromboli,East Hanover,NJ,7936
45153373,https://www.petfinder.com/dog/superman-45153373/nj/south-plainfield/happy-paws-rescue-inc-nj685/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,FALSE,"Tricolor (Brown, Black, & White)",Young,Male,Small,Short,TRUE,FALSE,TRUE,Superman,South Plainfield,NJ,7080
45146804,https://www.petfinder.com/dog/aries-45146804/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Bulldog,TRUE,Apricot / Beige,Young,Male,Large,Short,TRUE,TRUE,TRUE,ARIES,Bridgewater,NJ,8807
45146706,https://www.petfinder.com/dog/randy-45146706/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Rhodesian Ridgeback,TRUE,Red / Chestnut / Orange,Young,Male,Medium,Short,TRUE,TRUE,TRUE,RANDY,Bridgewater,NJ,8807
45140110,https://www.petfinder.com/dog/laker-45140110/nj/florham-park/pound-hounds-res-q-ny1248/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Bicolor,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Laker,Florham Park,NJ,7932
45132300,https://www.petfinder.com/dog/brunhilda-45132300/nj/perth-amboy/perth-amboy-animal-shelter-nj159/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Rat Terrier,TRUE,Black,Adult,Female,Small,Short,TRUE,TRUE,TRUE,Brunhilda,Perth Amboy,NJ,8861
45129814,https://www.petfinder.com/dog/bean-45129814/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,FALSE,Golden,Young,Male,Small,Short,TRUE,TRUE,TRUE,BEAN,Bridgewater,NJ,8807
45129638,https://www.petfinder.com/dog/gigi-45129638/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,White / Cream,Adult,Female,Small,Short,TRUE,TRUE,TRUE,GIGI,Bridgewater,NJ,8807
45115709,https://www.petfinder.com/dog/elton-john-45115709/nj/mendham/big-dog-rescue-project-wa577/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Australian Cattle Dog / Blue Heeler,TRUE,Gray / Blue / Silver,Adult,Male,Large,Medium,TRUE,TRUE,TRUE,Elton John,Mendham,NJ,7945
45097341,https://www.petfinder.com/dog/ebony-45097341/nj/brick/crazy-rescue-ladies-inc-fl1536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Italian Greyhound,FALSE,Black,Adult,Female,Small,Short,TRUE,TRUE,TRUE,Ebony,Brick,NJ,8724
45097257,https://www.petfinder.com/dog/wanda-45097257/nj/brick/crazy-rescue-ladies-inc-fl1536/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Italian Greyhound,FALSE,Black,Young,Female,Small,Short,TRUE,TRUE,TRUE,Wanda,Brick,NJ,8724
45096459,https://www.petfinder.com/dog/sully-45096459/nj/red-bank/home-free-animal-rescue-nj735/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Great Pyrenees,TRUE,White / Cream,Young,Male,Large,Medium,TRUE,TRUE,TRUE,Sully,Red Bank,NJ,7701
45096065,https://www.petfinder.com/dog/puppy-red-45096065/nj/millstone/k-9s-in-need-nj462/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,Black,Baby,Female,Medium,Short,FALSE,FALSE,TRUE,Puppy - Red,Millstone,NJ,8535
45096053,https://www.petfinder.com/dog/betsy-45096053/nj/millstone/k-9s-in-need-nj462/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Gray / Blue / Silver,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Betsy,Millstone,NJ,8535
45095415,https://www.petfinder.com/dog/portia-45095415/nj/oak-ridge/second-chance-pet-adoption-league-nj113/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Jack Russell Terrier,TRUE,Red / Chestnut / Orange,Adult,Female,Small,Wire,TRUE,FALSE,TRUE,Portia,Oak Ridge,NJ,7438
45086712,https://www.petfinder.com/dog/breya-45086712/nj/red-bank/home-free-animal-rescue-nj735/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Doberman Pinscher,FALSE,Black,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Breya,Red Bank,NJ,7701
45086692,https://www.petfinder.com/dog/footsie-45086692/nj/red-bank/home-free-animal-rescue-nj735/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Brown / Chocolate,Adult,Female,Medium,Short,FALSE,TRUE,TRUE,Footsie,Red Bank,NJ,7701
